reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_name,cleaned_content,review_length,issue_type,is_fake
af23fad7-2b68-4d4a-ba54-78a91acc4dd1,Fungame Ku,https://play-lh.googleusercontent.com/a/ACg8ocIpp4t0IjZHatt4_xsnPMMSN3a1gOXzzSYk8jXDEJ_x__B5Ng=mo,"susah bnget makenya mana dipotong terus Saldo, gk rekomen, ribet",1,0,,2025-09-04 21:39:31,,,,PayPal,"susah bnget makenya mana dipotong terus Saldo, gk rekomen, ribet",64,Positive,False
f65f516d-5e3d-4f3b-b14a-c6ea6f0ce164,Mike Sedgwick,https://play-lh.googleusercontent.com/a-/ALV-UjWXYBffE4Pl5wNxqnrm9aibwn_9ufO9P2ySGC5_D81MieOyU1NgvQ,can you cash checks on this ?,3,0,,2025-09-04 21:25:32,,,,PayPal,can you cash checks on this ?,29,Positive,False
6ca0b23f-f14b-4d08-9c08-b801558743f3,Alex Halstead,https://play-lh.googleusercontent.com/a-/ALV-UjW_f5Qi9GZQnS9l5qK8InG0CK1ImMNIZOrzkukVSaVCxteWFSdW,love it so far venom and cash app taking money from my cards and straight out of my bank account I had to cancel both of those PayPal has stayed safe and secure,5,0,,2025-09-04 21:20:43,,,,PayPal,love it so far venom and cash app taking money from my cards and straight out of my bank account I had to cancel both of those PayPal has stayed safe and secure,160,Positive,False
4725af37-b377-49ae-9ef7-ed4f95ade180,Olusegun Rotimi,https://play-lh.googleusercontent.com/a-/ALV-UjXp_mDJDCtg7v4bDX0DjF9uGl0DEW7-RTqZ5L_Z5aHsEQAIQoM,"The app sucks, I could not login to my account, such a frustrating situation around here, this is contrary experience going by the general public opinion of the app. To the management; kindly fix this ugly situation before it escalate.",5,1,,2025-09-04 21:01:25,,,,PayPal,"The app sucks, I could not login to my account, such a frustrating situation around here, this is contrary experience going by the general public opinion of the app. To the management kindly fix this ugly situation before it escalate.",234,Usability,False
d6d69355-403a-4c5e-a140-6eca101343bb,Knuckles McGirk,https://play-lh.googleusercontent.com/a-/ALV-UjWaFTVq86Oe0Ta1CB9KUyAQIaV2Gv7c8LMNCf3f29bbmq3_6WC-,This is a very useful app. Thank you!,5,0,8.90.1,2025-09-04 20:19:36,,,8.90.1,PayPal,This is a very useful app. Thank you!,37,Positive,False
1c2660b1-fe41-4f9c-9f5c-7f712c2fd16a,yahav assa,https://play-lh.googleusercontent.com/a/ACg8ocJd1ViEHQytsjS8tL0QaNuRbNsiELjV8rbqpLrJqFbptcXE7g=mo,I'm trying to open an account but it won't send me the sms I've tried multiple times and now after a year of my last attempt I still tried to open an account and still same problem please take a look on it or tell me what I should do,1,0,8.75.1,2025-09-04 20:00:28,,,8.75.1,PayPal,Im trying to open an account but it wont send me the sms Ive tried multiple times and now after a year of my last attempt I still tried to open an account and still same problem please take a look on it or tell me what I should do,230,Positive,False
cb673c9e-384d-4a94-8688-7e02292103b3,Arniceous Maximus,https://play-lh.googleusercontent.com/a-/ALV-UjX1NFaA23VVZLuQ-BReTYZ7PTv-n2z8yl3mBFQrYKTHOA2rRLw,"beta program was halted go figure. Password database screwed beyond belief. After 5 failed login attempts the password must be changed to login from any new device. Passwords may never be reused. Anyone can attempt to log in with an erroneous email five times and screw over an account's password, how lame! In addition any device that is currently logged stays logged in regardless if the password is changed. wow!",1,6,8.90.1,2025-09-04 19:57:42,,,8.90.1,PayPal,"beta program was halted go figure. Password database screwed beyond belief. After 5 failed login attempts the password must be changed to login from any new device. Passwords may never be reused. Anyone can attempt to log in with an erroneous email five times and screw over an accounts password, how lame! In addition any device that is currently logged stays logged in regardless if the password is changed. wow!",414,Usability,False
018c144a-5948-44f7-8f1b-4abf46b6002c,Fu Manchu,https://play-lh.googleusercontent.com/a-/ALV-UjV1pF5qEOIepCa5T4eNwV9UIr2YUzPWv6kAAYnqldPtnsF8HmOU,love it. get it. need it. do it. GOOD.,5,0,8.90.1,2025-09-04 19:48:32,,,8.90.1,PayPal,love it. get it. need it. do it. GOOD.,38,Positive,False
6313b09d-8bf0-4507-950d-d801583b8089,Carolyn Ewing,https://play-lh.googleusercontent.com/a-/ALV-UjVZCUIY9MTmvj5JeKXUu-GAke9innMBtRTWixANTPK1iTQX_UFX,I don't like giving my so security number were others can tack my info and clamp there me but not me. I wish there was another way with no security numbers involved.,1,0,8.90.1,2025-09-04 19:37:39,,,8.90.1,PayPal,I dont like giving my so security number were others can tack my info and clamp there me but not me. I wish there was another way with no security numbers involved.,164,Positive,False
c8c19bd8-f293-4634-acb7-c0e83796b962,Yusuf,https://play-lh.googleusercontent.com/a/ACg8ocKZR6tRR2pKZvE6u3Y1usXac3H0_iXEgKymNsuyIHt63ZdcEv0=mo,it's really good and easy to use,4,0,,2025-09-04 19:20:37,,,,PayPal,its really good and easy to use,31,Positive,False
df06f8bd-7a3e-4da4-9d7b-99ce87c9a79d,Robbie Sung Oh,https://play-lh.googleusercontent.com/a-/ALV-UjX6jms6fyeN-lf7G8rWIi3jVdomOysAFGGtBVV1IWOe4wRnbNkoOQ,PayPal is a lifesaver!,5,0,8.90.1,2025-09-04 18:51:49,,,8.90.1,PayPal,PayPal is a lifesaver!,22,Positive,False
d9473a9b-7a00-4342-a86a-6a7784f92f83,ngana alex,https://play-lh.googleusercontent.com/a/ACg8ocKmNNiqF3Qikf4Zv7vNxsmpKyk17BqEdsFHKljrVg4n5_Rxmg=mo,"hi am a new member am sorry that I was trying to register a new acc with you,but you have failed to assist me. I don't know why, I just saw a txt saying I have been permanently denied to access services with you,that I wait until 180 days, I have tried to reach out to support centre but no response,why?",1,1,8.90.1,2025-09-04 18:24:42,,,8.90.1,PayPal,"hi am a new member am sorry that I was trying to register a new acc with you,but you have failed to assist me. I dont know why, I just saw a txt saying I have been permanently denied to access services with you,that I wait until 180 days, I have tried to reach out to support centre but no response,why?",303,Positive,False
202f4808-3a63-4084-971e-5bda098c2491,Adnan Malik,https://play-lh.googleusercontent.com/a-/ALV-UjVeZKB2FwkcUshgQmDwJ3yyklJ7zpEbQthXgof219Q6De17Vs4h,Well integrated app. Thanks PayPal,5,0,8.90.1,2025-09-04 17:54:39,,,8.90.1,PayPal,Well integrated app. Thanks PayPal,34,Positive,False
64b46f0b-5637-417a-8a68-c7b2ab5a601a,Koos Olivier,https://play-lh.googleusercontent.com/a/ACg8ocJUjGkMtZHF-oakvNOikEJin0Mp0NeRBjyfyLtBhCkQJb-yAA=mo,"Very good, no problems",5,0,8.90.1,2025-09-04 17:38:21,,,8.90.1,PayPal,"Very good, no problems",22,Positive,False
c402dd14-f2ae-49c6-9962-9fae81bb5268,Victor,https://play-lh.googleusercontent.com/a/ACg8ocL2EGVcOXpiDKMYbcRhLAwQaXEOdhY5FLWuv2nFoaabdbBT-Q=mo,My account is always locked even though I have confirmed my identity multiple times! Customer support is useless,1,1,8.90.1,2025-09-04 17:36:56,,,8.90.1,PayPal,My account is always locked even though I have confirmed my identity multiple times! Customer support is useless,112,Positive,False
603f1424-b2d4-42fa-956d-112360dd73f6,Pixar Animation,https://play-lh.googleusercontent.com/a-/ALV-UjX1J9JMWf-0VTYE5Zx939H14vHAyypGHPa4CzZo_aBfj-2QoA1f,please add kosovo to your pay pal list so i can open it please i cant do anything bro then i will give 5 strats,1,0,,2025-09-04 17:28:09,,,,PayPal,please add kosovo to your pay pal list so i can open it please i cant do anything bro then i will give 5 strats,111,Positive,False
6dd3e916-4a83-4aa3-a240-cbc84e91a124,Junior Tshabalala,https://play-lh.googleusercontent.com/a-/ALV-UjX8rkAS5xO3COzN8Lb4thhdvczW45rrfIczHjjpCYJebB5tYX0,"best apk for receiving payments, transferring & saving",5,0,,2025-09-04 17:26:36,,,,PayPal,"best apk for receiving payments, transferring saving",52,Positive,False
9050ec4b-4cba-4b90-8c2b-258d6eb48ec8,Frances “Half-pint” Borrelli,https://play-lh.googleusercontent.com/a-/ALV-UjXHv0UvxsAoCdzKiDocWtKpL4jnbos4nTOMVwXOLpB92fPAoHcb6w,"well I have cash app and decided to download PayPal,, about a week after, I saw a email stating a place was trying to take out $866 , and it says, if I don't respond in 4 hours PayPal will give the go ahead to take my money, thank God I didn't link my card to it yet, because I have the receipt of PayPal saying they will allow the payment, so I deactivated it ASAP, and when I tried to cash out for a clothing store PayPal would not let me receive the cash, it kept giving me bs Awnsers,, TY",1,1,,2025-09-04 16:57:32,,,,PayPal,"well I have cash app and decided to download PayPal,, about a week after, I saw a email stating a place was trying to take out 866 , and it says, if I dont respond in 4 hours PayPal will give the go ahead to take my money, thank God I didnt link my card to it yet, because I have the receipt of PayPal saying they will allow the payment, so I deactivated it ASAP, and when I tried to cash out for a clothing store PayPal would not let me receive the cash, it kept giving me bs Awnsers,, TY",489,Positive,False
bda07fa6-de9f-464a-800f-81aba471093c,Poria Taghizade.v,https://play-lh.googleusercontent.com/a-/ALV-UjVGX2l5n_iWXMSWWOXTgsUDiiIclqCSh1bJ7u94zJR3qBOy65b7,completely hard to use doesn't give you space for mistakes and it's stupid they need to chill I'm just trying download a game and is being an pain in my but,1,2,8.90.1,2025-09-04 16:40:23,,,8.90.1,PayPal,completely hard to use doesnt give you space for mistakes and its stupid they need to chill Im just trying download a game and is being an pain in my but,153,Positive,False
91f981ed-5cd6-4bda-94f0-af51d4492d52,Joel Llamas,https://play-lh.googleusercontent.com/a-/ALV-UjX33JzP2EHMdAZqABmlCfGynFqd6UjHsxlYmyNYQIHzIAO_9bQ,I don't even know how to put money into this account.I've been trying and trying and trying to can.'t I don't know how to do it?I'm still trying to figure it out,2,1,8.90.1,2025-09-04 16:31:42,,,8.90.1,PayPal,I dont even know how to put money into this account.Ive been trying and trying and trying to can.t I dont know how to do it?Im still trying to figure it out,156,Positive,False
25b45664-159f-4149-bc44-2e3662b80c3c,Zeta,https://play-lh.googleusercontent.com/a-/ALV-UjVBn1sIKwgOvTucm1UgM2xffKpJVbebqPr1IJqLI9OiLuIALIgc,"If I could rate it as a 0 I would. I used to use this app to make payments online for products, I wanted like games, knick, knacks and all that. Now all of a sudden they want to tell me what I can and can't buy. I just try to buy silk song today, and they refused to let the transaction go through. Whoever is running this company should pat themselves on the back for such an idiotic decision.",1,6,8.90.1,2025-09-04 16:26:25,,,8.90.1,PayPal,"If I could rate it as a 0 I would. I used to use this app to make payments online for products, I wanted like games, knick, knacks and all that. Now all of a sudden they want to tell me what I can and cant buy. I just try to buy silk song today, and they refused to let the transaction go through. Whoever is running this company should pat themselves on the back for such an idiotic decision.",393,Positive,False
2e9ad44d-27b1-4592-81e4-294dc5a910d2,Masciline Nyamutumbu,https://play-lh.googleusercontent.com/a-/ALV-UjW2PjGRbMb8LJvsf3YhAsCkRxaFcVMrWt3plSKOY7RN9gaFNr8w,it is fast when sending money,5,0,8.90.1,2025-09-04 16:11:14,,,8.90.1,PayPal,it is fast when sending money,29,Positive,False
527965e4-d0c3-43a7-b3e3-81aaeba29aa2,Roger Lane,https://play-lh.googleusercontent.com/a/ACg8ocLhQS5ZKDFPiFnfG-GOJv3Jfzb7aXAMEyuJSBKQc1HW6Lp-mA=mo,repeatedly asks me to update when already done so.,1,0,8.90.1,2025-09-04 15:50:15,,,8.90.1,PayPal,repeatedly asks me to update when already done so.,50,Positive,False
e5c03314-f727-4e0b-ad69-652e2a5b0808,Nomsa Manyaapelo,https://play-lh.googleusercontent.com/a/ACg8ocKQr0JYjAXRjnp5GLoFqKuHw7rOXofCpUaPbJ2nA4crjM0eeg=mo,"your app is nonsense, if you want to give excuses give better ones because i have made the second account in paypal and the second is worser than the first, i can't even excess it and it tells me that it's limited. That's pure nonsense so work on your services and give the public an explanation or a service center.",1,2,,2025-09-04 15:29:59,,,,PayPal,"your app is nonsense, if you want to give excuses give better ones because i have made the second account in paypal and the second is worser than the first, i cant even excess it and it tells me that its limited. Thats pure nonsense so work on your services and give the public an explanation or a service center.",313,Positive,False
125675f3-670b-4d44-a651-177ab7a8bdde,Bilbo Space Bagginz,https://play-lh.googleusercontent.com/a/ACg8ocILP1r5HUEYolObHLlk2YAAVPsOBF5B9gVLsw51bsz6ZhOV_w=mo,"pretty good service, been using for over 5 years, only had a couple issues in the time I've used the app, and every issue has been resolved",5,0,8.90.1,2025-09-04 15:20:59,,,8.90.1,PayPal,"pretty good service, been using for over 5 years, only had a couple issues in the time Ive used the app, and every issue has been resolved",138,Positive,False
9b39d89f-a8f2-4607-8c2e-d00802fb0350,David Cowan,https://play-lh.googleusercontent.com/a/ACg8ocIE_oSoRk0Qz9TGNcgQ3Dwjz9GhVzXS5z_LGOCsmAItFmQzoQ=mo,"No longer works, just asks to be updated, then will not open",1,0,8.90.1,2025-09-04 14:33:41,,,8.90.1,PayPal,"No longer works, just asks to be updated, then will not open",60,Positive,False
ea278494-26aa-4805-b32f-d49981ede89e,B Lee,https://play-lh.googleusercontent.com/a/ACg8ocKmpRK6-ikDLouSr9SRrwFAY6nC3oOY3mvfaqFuINjnAkHZOw=mo,"One of the worst customer service out there. when your account gets messed up ON THEIR END, they hold your account hostage.",1,2,8.75.1,2025-09-04 14:19:52,,,8.75.1,PayPal,"One of the worst customer service out there. when your account gets messed up ON THEIR END, they hold your account hostage.",123,Positive,False
2875d078-87c4-46f0-a64e-4f7c6a2b342a,Kathryn Nisse,https://play-lh.googleusercontent.com/a-/ALV-UjXuvL9gFzEnjJ6TyOGjyBWUMGvf-L0nJfV-xByV1yhV9A-WRCwpXg,"Except for having to login every time to use, I've always had great experiences using PayPal. Plus, they protect my use & purchases!!🥰",5,0,8.90.1,2025-09-04 14:14:09,,,8.90.1,PayPal,"Except for having to login every time to use, Ive always had great experiences using PayPal. Plus, they protect my use purchases!!",130,Usability,False
7d435d15-a9d9-4282-b00f-3bd7f7ec621e,WV Fox420,https://play-lh.googleusercontent.com/a-/ALV-UjUKah6squ-pvkbrvO_CZuzf9S3RL4xyNtWgiJZsBgdKO5NriPk,very nice loving this app ty,5,0,8.88.0,2025-09-04 13:54:27,,,8.88.0,PayPal,very nice loving this app ty,28,Positive,False
b2ea64e4-34f3-4000-b556-bccfeee82394,Keith Richards,https://play-lh.googleusercontent.com/a-/ALV-UjVLJ4XIDtz68sVCOUJSpf4k4HUUD_06ekYAimQsOkLMq5eaYSA,"Not sure of the deceiving time frame advertised is the worst, once you deal with the horrible service as no one representing PAYPAL can respond with anything other than our 3rd party affiliates can make it take longer if you really need OUR cash!!!!OMG IF I COULD YOU WOULD GET NEGATIVE 1 STAR",1,1,,2025-09-04 13:53:00,,,,PayPal,"Not sure of the deceiving time frame advertised is the worst, once you deal with the horrible service as no one representing PAYPAL can respond with anything other than our 3rd party affiliates can make it take longer if you really need OUR cash!!!!OMG IF I COULD YOU WOULD GET NEGATIVE 1 STAR",293,Positive,False
181f7988-609f-42a7-bc8b-b0c6dfb6f9c4,Rex Roseberry,https://play-lh.googleusercontent.com/a/ACg8ocI2AtRdWuWeI5seaWAaSlPd0oHiCl9LbGpIo0NRDYmVobX-Bg=mo,I've never had an issue with pay pal they have always done right by me!,5,0,8.90.1,2025-09-04 13:52:26,,,8.90.1,PayPal,Ive never had an issue with pay pal they have always done right by me!,70,Positive,False
a7a64f7e-04d4-484c-9039-4b3fdff32bf1,Joyce Maszatics,https://play-lh.googleusercontent.com/a/ACg8ocK6BuFmissqNpVEERhq7IznIZQy3Apf3BTDvE7YwHlBpaMOSQ=mo,waiting 2 start earing money playing games 🎯,2,0,8.90.1,2025-09-04 13:45:54,,,8.90.1,PayPal,waiting 2 start earing money playing games,42,Positive,False
2920a103-95e1-4080-8e28-e4ea0a8ec0ae,robert young,https://play-lh.googleusercontent.com/a/ACg8ocKGiGgCO1BZwizvHrQ3L8-uUPJyQ1C5mAwMTcmAAyimIuxkDw=mo,Great way to pay and get paid.,4,0,8.90.1,2025-09-04 13:28:32,,,8.90.1,PayPal,Great way to pay and get paid.,30,Positive,False
cc38b200-d2aa-44b2-adfe-90ea3476da4b,Royette Deleon,https://play-lh.googleusercontent.com/a-/ALV-UjXoqCDWdDAdv9-OpHKNaVY_Yd8DsBiGsFqUBsV5CqZXlDweR31-,Please fix your app system my card not working. all I want is to link mastercard so I can transfer money. it's say's This card is declined try a different method,2,0,8.82.0,2025-09-04 13:27:40,,,8.82.0,PayPal,Please fix your app system my card not working. all I want is to link mastercard so I can transfer money. its says This card is declined try a different method,159,Positive,False
71e4a4c8-b729-4717-b06d-71753c983a29,EDWINA CHARLES,https://play-lh.googleusercontent.com/a-/ALV-UjVA9d_CLN3FL9xKj5ukB9WG6CQa_fgUe-7lGX4DF6Vbftoaidf1,I have been struggling for the past 24 hours to download PayPal App but the verification sms doesn't come through it keeps saying try again later and as a result I can't make my payouts. Please assist I'm getting frustrated with this.,1,1,8.90.1,2025-09-04 13:21:38,,,8.90.1,PayPal,I have been struggling for the past 24 hours to download PayPal App but the verification sms doesnt come through it keeps saying try again later and as a result I cant make my payouts. Please assist Im getting frustrated with this.,231,Positive,False
ad4c155e-ec86-4bfa-a054-e5023bad4e2d,Peter Bennett,https://play-lh.googleusercontent.com/a-/ALV-UjVUAUKmtl6AuKD1VrA5NkwHXdYBQ4cFlFLUsB1wLfuv-tv2158R,"The new tracking feature for packages doesn't work. All this rubbish - Shop, PayPal tracking etc. is going backwards",2,0,8.90.1,2025-09-04 13:08:07,,,8.90.1,PayPal,"The new tracking feature for packages doesnt work. All this rubbish Shop, PayPal tracking etc. is going backwards",113,Positive,False
c48fcacd-5718-4066-8abf-9b446fdfca39,Jacob Kelly,https://play-lh.googleusercontent.com/a-/ALV-UjWvNOCrgfFVYGVfRWr86dO1sSyyJaZwLOx_VzmJHZTkoONZJqgyGw,"Great feature, promo might attract more customers. earn credits when you send or receive transition (points =money), try it out.",5,0,8.90.1,2025-09-04 12:58:43,,,8.90.1,PayPal,"Great feature, promo might attract more customers. earn credits when you send or receive transition points money, try it out.",125,Positive,False
214a46f4-1772-434a-949a-2130973324b9,Delilah O'Dannen,https://play-lh.googleusercontent.com/a-/ALV-UjUaRV8Vn-drlNawPYzfF72xm2ld4sAivow439QC8vcSMaey0tmL,"Pretty Good. I've never had a problem with PayPal. They require a lot of private information. They're not very forgiving if you forget your information. But other than that once you've got all that squared away, they're really good at what they do. They've been bought by a really big company, but that doesn't seem to have changed how good the service is yet.",4,1,8.90.1,2025-09-04 12:39:39,,,8.90.1,PayPal,"Pretty Good. Ive never had a problem with PayPal. They require a lot of private information. Theyre not very forgiving if you forget your information. But other than that once youve got all that squared away, theyre really good at what they do. Theyve been bought by a really big company, but that doesnt seem to have changed how good the service is yet.",354,Usability,False
b9cb11e7-afab-4e84-9e1c-8c464569f266,Heather S,https://play-lh.googleusercontent.com/a-/ALV-UjVupC8EexXbdog_mOmqHm1Eac6n1zsUCNB_h3z-ILo7ClQUfFr1eA,I can't get to my credit details for a few days now. Please fix.,1,0,8.90.1,2025-09-04 12:18:22,,,8.90.1,PayPal,I cant get to my credit details for a few days now. Please fix.,63,Positive,False
744a910f-ef5f-4e52-8cd0-e9d2510065dc,Abbey Odutayo,https://play-lh.googleusercontent.com/a/ACg8ocL99uYSn5TMf2RGG5JL8RQ3zpfCJsQ2i2ZIk_Y9EhRqf_uZ3YQ=mo,i think is good untill they would pay me. Because of changing of address they would not pay you ?.,4,0,8.72.0,2025-09-04 11:48:12,,,8.72.0,PayPal,i think is good untill they would pay me. Because of changing of address they would not pay you ?.,98,Positive,False
73c216c0-d7ff-4694-8307-9c355da99cfe,شيخ عبدالرحمن جوليد,https://play-lh.googleusercontent.com/a/ACg8ocIUNFqJlqilu6kadCuqMqEIEyDGFpfBzEdIrQQHueOW7awxAw=mo,this is the best of account,5,0,8.90.1,2025-09-04 11:22:10,,,8.90.1,PayPal,this is the best of account,27,Positive,False
7d23596a-b7dd-4852-bcdd-da978bbde4c5,Candace Arden,https://play-lh.googleusercontent.com/a-/ALV-UjVjIUHo7P4LZnRvGrVmrSxEzFL1F-Vsue1BifHLQn279-tjGa0,always easy and peace of mind,5,0,8.90.1,2025-09-04 10:50:38,,,8.90.1,PayPal,always easy and peace of mind,29,Positive,False
b305ad26-1b99-4373-ad09-85fb5bb73664,Malcolm Balmforth,https://play-lh.googleusercontent.com/a/ACg8ocI62t9ufSsx0Kp6uk7d3binlFSzdEb6bo70z09HnqjyLLIJWw=mo,why can't I track my order,1,0,,2025-09-04 10:45:11,,,,PayPal,why cant I track my order,25,Positive,False
5dc69aaa-dfe1-46df-9d87-86ae87ace489,Kieron Keffer,https://play-lh.googleusercontent.com/a/ACg8ocLu0ihsk7Y0ae6E8s9G4dcW6M4c_8Gmzy8puljGcQ6u8cGYTMM=mo,"Here's a rundown of how to transfer your balance to your bank account: - Tap your PayPal balance (doesn't exist) - Tap Transfer (doesn't exist) - Tap Transfer to Bank (doesn't exist) - spoiler alert, the remaining steps dont exist Whoever designed this app apparently forgot this fundamental thing, seemingly too preoccupied with adding more ads and offers to drown out all the actual account information. Useless.",1,4,8.90.1,2025-09-04 10:36:05,,,8.90.1,PayPal,"Heres a rundown of how to transfer your balance to your bank account Tap your PayPal balance doesnt exist Tap Transfer doesnt exist Tap Transfer to Bank doesnt exist spoiler alert, the remaining steps dont exist Whoever designed this app apparently forgot this fundamental thing, seemingly too preoccupied with adding more ads and offers to drown out all the actual account information. Useless.",395,Positive,False
03c10285-d10a-45d3-88d4-69353f231133,catsi dawn,https://play-lh.googleusercontent.com/a/ACg8ocL7HQ7WvBmvWHEsrSIvV5A3Z9qly66TmTcohjU-yb4tnentuw=mo,Sent money with ease,5,0,,2025-09-04 10:15:43,,,,PayPal,Sent money with ease,20,Positive,False
c25e1d94-c730-4718-9046-db43329a715e,Adrian Prosser,https://play-lh.googleusercontent.com/a/ACg8ocJ_z55sUXcDQhPtqELYBKO6sSl3z_dnB5F6QaPtavDLKVLJFw=mo,it asks me to upgrade the app so I updated it but still asking to uo update,2,0,8.90.1,2025-09-04 10:15:26,,,8.90.1,PayPal,it asks me to upgrade the app so I updated it but still asking to uo update,75,Positive,False
d445f0ca-ac88-49ab-b71b-9edb8969f68e,Ruko Hvat,https://play-lh.googleusercontent.com/a-/ALV-UjWtMdvR2U1MGO_-YlK1LMD5fv0Tl5ekOjj3o4Mned2hx7QsOCE,doesn't work in croatia. they won't send you the 2 step verification code and now i can't log in and use paypal,1,0,8.90.1,2025-09-04 10:08:29,,,8.90.1,PayPal,doesnt work in croatia. they wont send you the 2 step verification code and now i cant log in and use paypal,108,Positive,False
b72a0e4c-18ea-421c-9b08-53968ad9309e,Clara T,https://play-lh.googleusercontent.com/a-/ALV-UjWN0963nBmzlqZelnuXhKuKFlXbbjA-1Lm-P-3Ymj3yfUFC7cG7,qr code scan not working,1,0,8.90.1,2025-09-04 10:02:33,,,8.90.1,PayPal,qr code scan not working,24,Positive,False
46aad5d1-2890-412a-aefb-fe8a369db269,Jane Perkins,https://play-lh.googleusercontent.com/a-/ALV-UjXL_hxZQiqCcUh3LRkfUQCkqxDsVFmydVPXM4YbcNcWCNYxwnoB,always quick and efficient. couldn't be easier.,5,0,8.90.1,2025-09-04 09:17:41,,,8.90.1,PayPal,always quick and efficient. couldnt be easier.,46,Usability,False
24a59b1e-3174-49f3-89f6-fecaa9740216,Santina Masajo,https://play-lh.googleusercontent.com/a/ACg8ocI6KlGFkRXNcGo9HsNXBU6oFGxkVahcS1NcfGQZAVyLZ6mL0fE=mo,not enter easily on my account,1,0,8.90.1,2025-09-04 07:46:51,,,8.90.1,PayPal,not enter easily on my account,30,Positive,False
edafecaf-72fb-4e5c-a8ee-444585e9a699,Jay,https://play-lh.googleusercontent.com/a-/ALV-UjV3pqqnP3FErR_JRSsVnjQ2FTjOt92RYeohf9J5YV9gZrOQHIYr,"Absolutely bad in being a wallet. It requires a bank account/Card to even use the money inside the stupid wallet. I'd rather use the banks built in payment and transfer features than using this. Not only that, but it also has an outrageous service fee in transfers and payments. Even banks aren't this greedy. I highly recommend just using your banks online features rather than this wallet.",1,3,8.90.1,2025-09-04 07:12:35,,,8.90.1,PayPal,"Absolutely bad in being a wallet. It requires a bank accountCard to even use the money inside the stupid wallet. Id rather use the banks built in payment and transfer features than using this. Not only that, but it also has an outrageous service fee in transfers and payments. Even banks arent this greedy. I highly recommend just using your banks online features rather than this wallet.",388,Usability,False
3bdbb1b3-adb2-4b62-85d1-3fd28ac16fe9,Kate Matthews,https://play-lh.googleusercontent.com/a/ACg8ocJpObhtbEHjE7r_5C534NVe6wzZhjnoXkig7IV2TKTewPGwAg=mo,can't open app now I have updated it,1,0,,2025-09-04 07:11:21,,,,PayPal,cant open app now I have updated it,35,Positive,False
a69c672d-6ebb-4fbe-ad67-135ae9d04110,Lottie Malatjie,https://play-lh.googleusercontent.com/a-/ALV-UjX-bpdNiHU3LcUx5mYF75uF5G6V5ruj09WJzcnMF-Ert0chL9Ef,I can't transfere my money from my PayPal to my bank account. it doesn't allow most SA bank accounts,2,0,8.90.1,2025-09-04 07:02:18,,,8.90.1,PayPal,I cant transfere my money from my PayPal to my bank account. it doesnt allow most SA bank accounts,98,Positive,False
349e8f87-9e2b-44af-96e2-2ace18ad2c13,Rano Homan,https://play-lh.googleusercontent.com/a/ACg8ocLRRUYcqahSTWbZA6FydRFsq8eT33_2Ny9iq-WpK86WBsM58Q=mo,The OTP was never arrived. The only way is to call which is need international call charge. What a waste in the digital world...,1,0,,2025-09-04 07:01:03,,,,PayPal,The OTP was never arrived. The only way is to call which is need international call charge. What a waste in the digital world...,128,Usability,False
17c61981-8cbf-4404-aa0e-04f31c9372d6,Daejon Smith,https://play-lh.googleusercontent.com/a-/ALV-UjUzvSHdHeDsFu8sOEiM9HbpTFge76bXoVX1M1C8UaXgs703dQU,great app but I really wish they would make a dark theme for the app it's really bright,5,0,,2025-09-04 06:39:23,,,,PayPal,great app but I really wish they would make a dark theme for the app its really bright,86,Positive,False
025447e1-f2e0-44c8-a24e-101ba32a1e7b,Kevin Morris,https://play-lh.googleusercontent.com/a-/ALV-UjXsX75hOx8nuGUNXFXxt1WEtQFl0MnzcVIZWK4oD-Ns4_0EomtD,"can't redeem my points for money. after entering SSN it locks on a blank screen, wasting my time and cash back.",2,0,8.90.1,2025-09-04 05:58:15,,,8.90.1,PayPal,"cant redeem my points for money. after entering SSN it locks on a blank screen, wasting my time and cash back.",110,Positive,False
7acc802b-9860-4dc9-9953-40736524e02d,Stuart Munro,https://play-lh.googleusercontent.com/a/ACg8ocIvLOcaf5RuwxFS0IPiLKDiKw10VcqjHPjrXYHjQ96KU0Hq3w=mo,underwhelming. front screen full of rubbish instead of simple options to send or request or view account.,3,1,8.90.1,2025-09-04 05:45:59,,,8.90.1,PayPal,underwhelming. front screen full of rubbish instead of simple options to send or request or view account.,105,Positive,False
ec7649b0-335e-4a85-a817-cb0588e747ae,Alex Ramos,https://play-lh.googleusercontent.com/a/ACg8ocKeYrPa95XoS2Jr_1vRRqBB1bL8A3asxVlcSShGISCNPy8StVI=mo,weird paypal app.was grain to change my bank account.by deleting the old one and replacing it with a new one but app won't let me. so let it be till the app finds out when there is no funds in the old account!,1,0,,2025-09-04 05:28:09,,,,PayPal,weird paypal app.was grain to change my bank account.by deleting the old one and replacing it with a new one but app wont let me. so let it be till the app finds out when there is no funds in the old account!,208,Positive,False
0e1363d3-8bb1-428e-84f8-2eecc73a3f4c,mary jo wheeler,https://play-lh.googleusercontent.com/a/ACg8ocLBKw1loyAJ5btWWeS7HVHjDDBjj3JjUc55CrhTX7sCwDHyFQ=mo,I can send money to friends in Ukraine instantly!,4,0,8.78.1,2025-09-04 04:13:43,,,8.78.1,PayPal,I can send money to friends in Ukraine instantly!,49,Positive,False
